Age,Gender,Home_Ownership,Loan_Purpose,Loan_Int_Rate,Payment_History,Previous_Loan,Parental_Income_IDR_Monthly,Loan_Amount_IDR,Working_Student,Course_Credits,Liability,Attendance,Grade_Average,Parent_Job,Residence_Type,Label
23,L,rent,education,3,36,Yes,7196158.666666667,6701464,Bekerja_Karena_Butuh,19,3,92.6359771881126,2.600373111355004,Nurse,Urban,Tidak Layak
24,P,mortgage,medical,3,24,No,43094080.04283436,23051977,Bekerja_Optional,22,3,83.56988469323092,2.7934334161797074,Sudah Meninggal,Rural,Tidak Layak
23,L,own,education,3,48,No,19579986.83333333,18120105,Bekerja_Karena_Butuh,20,4,90.01102243565654,3.74384251561444,Nurse,Urban,Layak
23,P,rent,venture,3,48,No,21065358.166666668,19337165,Bekerja_Karena_Butuh,21,2,83.57804826482767,1.4491395060560852,Pensiunan,Urban,Tidak Layak
22,P,rent,education,3,24,No,21313763.25,17826009,Bekerja_Karena_Butuh,18,2,67.72688880114448,3.684425509051345,Karyawan Swasta,Rural,Tidak Layak
25,P,rent,personal,3,48,No,13609158.333333334,11289053,Bekerja_Karena_Butuh,20,3,74.42008864401865,2.917646961338882,Petani,Urban,Tidak Layak
24,L,rent,medical,3,60,No,37407428.80142156,27010095,Bekerja_Karena_Butuh,20,3,87.04719606236748,2.6608277773671514,Nurse,Urban,Layak
24,L,rent,medical,3,36,No,24583502.666666668,19997722,Bekerja_Karena_Butuh,20,1,78.16320156359915,3.367907404997788,Wiraswasta,Rural,Layak
21,P,rent,medical,3,24,Yes,21399732.325894237,20761103,Bekerja_Optional,20,2,85.13321814692208,2.4364205666433283,Teacher,Rural,Tidak Layak
25,P,rent,personal,3,24,No,24857709.5,17181590,Bekerja_Karena_Butuh,18,2,70.94814859148366,3.8291606366045423,Petani,Urban,Tidak Layak
23,P,mortgage,venture,3,48,Yes,38381405.17173363,21769692,Bekerja_Karena_Butuh,18,3,67.42783210476176,2.458602471844291,Petani,Urban,Layak
22,L,own,venture,3,48,Yes,39885458.16666666,21853285,Bekerja_Optional,20,2,53.98028783018899,3.012079159987906,Wiraswasta,Urban,Layak
21,P,rent,medical,3,36,Yes,12478434.583333334,9741696,Bekerja_Karena_Butuh,20,3,90.34892589944904,3.0505329654033058,Wiraswasta,Rural,Layak
23,L,rent,education,3,36,Yes,30768953.686286665,13343719,Bekerja_Optional,19,3,64.484230003283,2.5956900921236357,Petani,Urban,Tidak Layak
25,L,rent,personal,3,24,Yes,19679453.39004091,18166437,Bekerja_Karena_Butuh,20,2,88.53695886394883,2.3990164624102586,PNS,Rural,Tidak Layak
23,L,rent,education,3,24,Yes,9454704.513036672,33369981,Bekerja_Optional,20,3,78.66296285771661,3.0730834877589976,Wiraswasta,Urban,Tidak Layak
24,L,rent,medical,3,36,Yes,54721717.94082636,16331443,Bekerja_Optional,19,2,84.08744103556477,3.4484246920384938,Wiraswasta,Rural,Layak
22,P,rent,medical,3,48,No,11441305.416666666,10268574,Bekerja_Karena_Butuh,19,2,98.16617633990376,3.8007091861128544,Wiraswasta,Urban,Layak
24,P,mortgage,education,3,36,Yes,43144573.333333336,16810253,Bekerja_Optional,21,2,80.1710049329302,3.431962194994295,PNS,Rural,Layak
24,P,mortgage,venture,3,36,Yes,24303203.793682657,24951220,Bekerja_Optional,21,2,99.72859641158183,2.627405265332338,Petani,Urban,Tidak Layak
21,P,rent,education,3,36,No,21900306.83589807,20403824,Bekerja_Optional,22,2,76.5718958009577,3.156221915197568,Petani,Rural,Tidak Layak
24,P,rent,education,3,60,Yes,39632703.56957094,7656240,Bekerja_Optional,24,1,81.02072993265607,2.3411243180580446,Wiraswasta,Urban,Layak
21,P,rent,venture,3,36,No,27185938.0,19995183,Bekerja_Karena_Butuh,20,2,90.16338660647432,3.689737829785622,Petani,Rural,Layak
23,L,rent,education,3,24,Yes,21753404.83333333,20625353,Bekerja_Karena_Butuh,20,4,86.58621896389324,2.354485250256637,Petani,Rural,Tidak Layak
23,P,rent,personal,3,48,No,33658635.833333336,21382396,Bekerja_Optional,19,3,66.40028565404836,2.53081253895485,Wiraswasta,Urban,Tidak Layak
25,L,rent,education,3,24,Yes,36884360.5,21999494,Bekerja_Optional,23,3,68.64031696330534,3.207618396119336,Pensiunan,Rural,Tidak Layak
22,L,rent,venture,3,24,Yes,43421737.31184024,26137772,Bekerja_Karena_Butuh,21,0,70.14089690285434,2.9767171414987894,Wiraswasta,Urban,Tidak Layak
25,P,rent,education,3,48,Yes,76445526.08333333,61931079,Bekerja_Optional,20,2,80.6737028582985,3.588619593676208,Wiraswasta,Rural,Layak
22,L,rent,education,3,48,No,25494630.610618737,13344269,Bekerja_Karena_Butuh,20,2,79.00499205280431,3.1138569768284268,PNS,Urban,Layak
23,L,rent,personal,3,24,Yes,36918256.91666666,24373290,Bekerja_Optional,21,3,72.01410413420439,2.198314079400713,Wiraswasta,Urban,Tidak Layak
23,L,mortgage,venture,3,48,No,67316765.75,25942636,Bekerja_Optional,19,1,79.74792385360817,3.0960118102437235,Wiraswasta,Rural,Layak
22,P,rent,medical,3,48,No,66554712.512538075,14010458,Bekerja_Karena_Butuh,19,2,73.73718282256404,3.8119450286007206,Karyawan Swasta,Rural,Layak
25,L,rent,personal,3,36,Yes,58961637.81146426,30564265,Bekerja_Optional,21,2,82.034823878241,1.7120817855694963,PNS,Urban,Tidak Layak
21,P,rent,education,3,48,Yes,21179695.33333333,18828622,Bekerja_Karena_Butuh,18,3,79.05114518236519,2.0089020328654037,Wiraswasta,Rural,Tidak Layak
24,P,mortgage,medical,3,48,No,23062211.25,17917821,Bekerja_Karena_Butuh,18,2,71.06476855892848,2.9179574560312918,Petani,Urban,Layak
23,P,rent,personal,3,48,Yes,4611541.173687078,22037271,Bekerja_Karena_Butuh,20,2,80.1249243564245,2.8335128667610054,Buruh,Rural,Tidak Layak
21,P,mortgage,medical,3,48,No,56435534.61965676,22921018,Bekerja_Karena_Butuh,20,3,96.99585484891168,1.9579044226539024,Petani,Urban,Layak
23,P,rent,medical,3,36,No,18167467.5,15267463,Bekerja_Karena_Butuh,18,3,76.81390186415636,3.4169765889789,Petani,Rural,Tidak Layak
25,L,rent,education,3,36,No,33296905.416666668,21157657,Bekerja_Optional,23,3,96.4688477977627,4.0,Petani,Rural,Layak
21,P,rent,personal,3,36,Yes,23459355.83333333,16952116,Bekerja_Karena_Butuh,20,3,84.7922276724699,4.0,PNS,Urban,Tidak Layak
23,P,rent,education,3,48,Yes,19596052.759624355,24663503,Bekerja_Karena_Butuh,18,2,88.01037810680957,3.3545817151614585,Petani,Urban,Layak
24,L,rent,venture,3,24,Yes,50415113.51956242,20824526,Bekerja_Optional,21,2,93.56183503120751,2.293040213277309,Wiraswasta,Urban,Tidak Layak
25,L,rent,education,3,48,No,5644006.333333333,5289704,Bekerja_Karena_Butuh,20,3,78.61413415883735,1.992640777791164,Sudah Meninggal,Rural,Tidak Layak
23,L,mortgage,education,3,24,No,40543639.25642289,21611775,Bekerja_Karena_Butuh,23,4,91.8444082693416,2.8293673098555536,Petani,Rural,Tidak Layak
22,L,mortgage,education,3,48,No,52122018.089998804,28847500,Bekerja_Optional,18,2,67.4709744077942,2.823321188930303,Wiraswasta,Urban,Layak
23,P,rent,venture,3,48,Yes,70402082.2397596,16378691,Bekerja_Karena_Butuh,18,3,76.65483725875855,3.131478018293739,Petani,Rural,Layak
23,L,mortgage,venture,3,36,Yes,44909716.583333336,22654619,Bekerja_Optional,22,1,80.21389100400191,3.088086448490247,Wiraswasta,Urban,Layak
25,L,rent,personal,3,36,Yes,20909029.916666668,18246899,Bekerja_Karena_Butuh,19,3,71.53806770631158,3.2599551774771984,Sudah Meninggal,Rural,Tidak Layak
23,P,rent,venture,3,24,No,36568137.118272945,20237870,Bekerja_Karena_Butuh,18,1,79.09729769214638,2.7785508607129428,Nurse,Urban,Tidak Layak
23,P,own,venture,3,36,Yes,5003320.607723787,19283983,Bekerja_Optional,20,2,69.6617018385955,2.6739758442105597,Nurse,Urban,Tidak Layak
24,P,rent,education,3,24,Yes,38094104.31977543,32410528,Bekerja_Karena_Butuh,19,3,88.5105502602158,3.0996055025058094,Nurse,Rural,Tidak Layak
25,L,mortgage,education,3,48,No,23528827.0458344,3173657,Bekerja_Optional,19,3,73.93479570031016,3.9100562130765724,Karyawan Swasta,Rural,Layak
22,P,own,education,3,48,No,42061676.79282731,20212993,Bekerja_Optional,18,4,72.21363588037481,2.0941370669006485,Sudah Meninggal,Urban,Layak
23,P,mortgage,venture,3,48,Yes,60236987.76900786,15991132,Bekerja_Karena_Butuh,19,3,70.00950261264032,3.0717295425174234,Pensiunan,Urban,Layak
22,L,mortgage,education,3,24,No,36719592.06547742,29043379,Bekerja_Optional,21,3,67.66344214178058,3.7422125517065314,Wiraswasta,Rural,Tidak Layak
23,L,rent,medical,3,48,No,23557503.666666668,16743372,Bekerja_Karena_Butuh,21,2,89.49988057870806,3.275335830460271,Wiraswasta,Rural,Layak
24,P,own,venture,3,24,Yes,17325248.62546673,16688626,Bekerja_Karena_Butuh,20,2,90.8467961545968,2.7316387254893733,Wiraswasta,Rural,Tidak Layak
22,P,rent,venture,3,24,No,20290293.83333333,16794511,Bekerja_Karena_Butuh,18,3,88.9142311309717,2.4965205425488217,Petani,Urban,Tidak Layak
22,L,mortgage,venture,3,24,No,61789061.2837899,12598885,Bekerja_Optional,19,2,64.4245785357028,3.3656922582951836,Wiraswasta,Rural,Tidak Layak
21,L,rent,personal,3,24,Yes,12908463.75,12100285,Bekerja_Karena_Butuh,19,3,77.62981777601908,2.480582996623015,Sudah Meninggal,Rural,Tidak Layak
23,L,rent,venture,3,48,No,54847991.713125415,16740579,Bekerja_Optional,24,2,67.40647805287402,2.1177693401384423,Petani,Urban,Layak
24,P,rent,education,3,24,Yes,29514166.5,20163812,Bekerja_Karena_Butuh,22,2,78.62166745400707,3.80375563285744,Petani,Urban,Tidak Layak
22,P,rent,personal,3,24,Yes,22057638.771407343,23626567,Bekerja_Karena_Butuh,20,2,57.14862449434116,3.692578875486191,PNS,Rural,Tidak Layak
22,P,rent,venture,3,24,Yes,51483776.34636927,11963628,Bekerja_Optional,20,2,85.04602075155306,1.9785197177419493,Nurse,Rural,Tidak Layak
22,P,rent,education,3,36,Yes,12757194.666666666,10694434,Bekerja_Karena_Butuh,18,3,60.17587436408336,3.309504915547288,Wiraswasta,Rural,Tidak Layak
24,P,rent,medical,3,48,No,15106671.666666666,14604232,Bekerja_Karena_Butuh,19,2,70.0345281422098,2.073990456397477,Petani,Rural,Tidak Layak
22,L,mortgage,venture,3,36,No,43452977.288430385,18614739,Bekerja_Karena_Butuh,19,2,83.1596588171,3.7092720709350604,Petani,Rural,Layak
21,L,rent,venture,3,36,No,18118818.916811176,26680777,Bekerja_Optional,24,3,79.97132773099659,2.6617627838122804,Karyawan Swasta,Urban,Tidak Layak
23,L,rent,education,3,36,Yes,10605714.990770873,20766126,Bekerja_Karena_Butuh,19,3,60.998101226690565,2.5365834021995783,Wiraswasta,Rural,Tidak Layak
23,L,rent,medical,3,36,Yes,30425828.33333333,16541025,Bekerja_Optional,23,3,91.033643362931,4.0,Teacher,Urban,Layak
22,L,rent,education,3,48,No,25116738.83333333,21289017,Bekerja_Karena_Butuh,18,1,81.39659253062304,2.9208654942334262,Wiraswasta,Urban,Layak
22,P,rent,medical,3,24,No,14641872.236170774,21773764,Bekerja_Karena_Butuh,21,2,72.63533641125625,2.8339399184594454,Wiraswasta,Rural,Tidak Layak
24,L,rent,personal,3,36,No,39703834.083333336,29515883,Bekerja_Optional,21,1,72.76633667747328,2.8213254509741863,Buruh,Rural,Tidak Layak
23,P,rent,medical,3,48,No,54912115.84155351,18382623,Bekerja_Karena_Butuh,20,4,90.13097096122445,3.267887737924971,Wiraswasta,Urban,Layak
23,P,own,education,3,36,Yes,30925946.829754975,21124121,Bekerja_Optional,23,2,87.85955869749837,4.0,PNS,Rural,Layak
21,P,rent,education,3,24,Yes,12090902.416666666,11149578,Bekerja_Karena_Butuh,19,3,61.9999823578633,3.899551003447354,Petani,Urban,Tidak Layak
21,L,rent,education,3,48,Yes,16760347.718676867,19620339,Bekerja_Karena_Butuh,18,2,87.02206819159059,3.7919933631452856,Wiraswasta,Rural,Layak
24,P,rent,medical,3,36,Yes,24734771.75,18176025,Bekerja_Karena_Butuh,22,2,75.47070301904333,1.977076748418923,Wiraswasta,Rural,Tidak Layak
22,P,mortgage,education,3,36,No,27896797.836805232,30546404,Bekerja_Optional,24,2,62.58263922160039,3.7181252852440783,Petani,Urban,Layak
23,P,rent,venture,3,36,No,9766674.450741086,27171556,Bekerja_Karena_Butuh,18,2,67.514631736696,2.849286909433113,Wiraswasta,Urban,Tidak Layak
24,L,rent,personal,3,24,No,45303579.67791267,18447893,Bekerja_Karena_Butuh,22,1,74.28862905414016,1.468066059273018,Petani,Rural,Tidak Layak
21,P,mortgage,personal,3,36,Yes,13602581.416666666,10495456,Bekerja_Karena_Butuh,20,3,84.43574564574992,3.5321077590652186,Petani,Urban,Tidak Layak
25,P,rent,personal,3,36,Yes,41652923.97709114,13444033,Bekerja_Karena_Butuh,21,2,68.26064039696138,2.6698637590976078,PNS,Urban,Layak
22,L,rent,medical,3,36,No,25891803.166666668,18143124,Bekerja_Karena_Butuh,22,2,91.3011848240408,3.554875774849113,PNS,Urban,Layak
23,L,own,education,3,48,No,14879449.119305972,22416678,Bekerja_Karena_Butuh,19,2,68.12547361316498,3.242759223610675,Wiraswasta,Urban,Layak
23,L,rent,personal,3,24,No,11336580.666666666,8696516,Bekerja_Karena_Butuh,19,3,82.44892398979229,4.0,Nurse,Rural,Tidak Layak
21,P,mortgage,medical,3,36,Yes,49292540.65319077,15540688,Bekerja_Optional,19,3,66.25042143809945,2.9550656206387935,Wiraswasta,Urban,Layak
23,L,mortgage,education,3,36,No,52091203.66666666,22923780,Bekerja_Optional,21,0,78.60895032135424,2.3202694604231464,Buruh,Rural,Layak
25,P,mortgage,medical,3,24,Yes,30124302.0,17271781,Bekerja_Optional,18,2,62.34185335334156,3.637501769548898,Pensiunan,Rural,Tidak Layak
22,L,rent,personal,3,24,Yes,4047333.3333333335,20678025,Bekerja_Karena_Butuh,20,2,81.9570184754092,2.7670640040265546,Wiraswasta,Urban,Tidak Layak
25,P,rent,medical,3,48,No,24510909.947541013,21074261,Bekerja_Optional,21,1,93.36872868052161,2.2522904531444383,Petani,Urban,Layak
24,L,mortgage,personal,3,36,No,4047333.3333333335,13287497,Bekerja_Optional,20,2,78.77957528685907,2.4613214854446577,Wiraswasta,Urban,Tidak Layak
25,P,rent,medical,3,48,Yes,15739067.5,13935183,Bekerja_Karena_Butuh,18,3,92.66952990763252,3.145480404772957,Petani,Urban,Layak
23,L,mortgage,personal,3,24,Yes,16494133.538106654,14949894,Bekerja_Karena_Butuh,19,2,85.1962939863959,2.5848208662458583,Wiraswasta,Rural,Tidak Layak
25,L,rent,personal,3,24,Yes,16956808.916666668,15505916,Bekerja_Karena_Butuh,18,4,69.18969265513914,1.9690907957195871,Petani,Rural,Tidak Layak
24,P,rent,venture,3,60,No,8532938.220822535,22889901,Bekerja_Optional,22,3,83.47668630908973,2.410392284544484,Sudah Meninggal,Rural,Tidak Layak
23,L,mortgage,venture,3,36,No,37815316.45216342,25083798,Bekerja_Optional,20,1,81.09230844510304,3.222094168468738,Wiraswasta,Rural,Layak
24,P,rent,personal,3,36,Yes,14493729.448213596,26814429,Bekerja_Optional,18,2,70.31162347128495,3.823209403611829,Karyawan Swasta,Rural,Tidak Layak
21,P,mortgage,venture,3,24,No,92214948.58333331,19945119,Bekerja_Optional,20,0,97.37055980018964,4.0,Karyawan Swasta,Urban,Tidak Layak
25,P,rent,venture,3,36,No,34499155.96443514,27671495,Bekerja_Karena_Butuh,19,3,82.25894178305936,2.8036726663395295,Karyawan Swasta,Rural,Tidak Layak
22,L,rent,medical,3,36,Yes,22239084.83333333,16168249,Bekerja_Karena_Butuh,22,2,98.42168640038066,2.8650862477888763,Petani,Urban,Layak
22,P,mortgage,education,3,24,Yes,7361970.395516552,23724454,Bekerja_Karena_Butuh,20,1,74.48886789743898,2.895964392285046,Petani,Urban,Tidak Layak
25,L,mortgage,personal,3,36,Yes,15391706.055878343,15510640,Bekerja_Karena_Butuh,18,2,79.50306198017759,3.380294297396539,Petani,Rural,Tidak Layak
24,P,rent,medical,3,48,No,27698937.5,21008536,Bekerja_Karena_Butuh,20,3,87.41763582704891,2.513665763505272,Wiraswasta,Urban,Layak
21,P,mortgage,education,3,24,Yes,23317193.25,22140376,Bekerja_Karena_Butuh,20,2,72.15074301423829,3.094174556373574,Wiraswasta,Urban,Tidak Layak
25,P,mortgage,education,3,36,No,25403593.58333333,20181342,Bekerja_Karena_Butuh,18,1,77.54717975366842,3.3428626716426297,Wiraswasta,Urban,Layak
22,L,rent,education,3,24,No,25969208.416666668,23481849,Bekerja_Karena_Butuh,19,1,60.75676791086445,2.9501097303505044,Petani,Urban,Tidak Layak
25,L,rent,venture,3,36,No,20330767.166666668,17940812,Bekerja_Karena_Butuh,19,4,95.52389787445058,2.4129207179869816,Sudah Meninggal,Urban,Tidak Layak
22,L,mortgage,education,3,48,Yes,20006980.5,18765875,Bekerja_Karena_Butuh,18,3,72.82662204672548,2.818577799907366,Nurse,Rural,Layak
22,P,mortgage,personal,3,48,Yes,40309670.048494674,21748200,Bekerja_Karena_Butuh,21,1,79.59575470553705,2.239686360186113,Buruh,Urban,Layak
24,P,rent,education,3,36,No,34863223.416666664,23759030,Bekerja_Optional,20,3,85.6702016984482,3.21740992983496,Petani,Urban,Layak
23,L,mortgage,venture,3,48,Yes,21745816.08333333,19320185,Bekerja_Karena_Butuh,20,2,66.79388838774337,3.2852214286125063,Nurse,Rural,Layak
21,L,rent,education,3,36,No,15490662.416666666,14540855,Bekerja_Karena_Butuh,20,3,86.76491227417934,2.491044744556653,Petani,Urban,Tidak Layak
24,P,rent,education,3,48,Yes,41995178.354999974,19794441,Bekerja_Optional,24,3,68.97207481363685,2.6576955166181304,Pensiunan,Urban,Layak
23,P,own,medical,3,24,No,14662490.547182074,20249650,Bekerja_Optional,18,1,84.36620524286555,2.8019155534472673,Wiraswasta,Rural,Tidak Layak
23,P,mortgage,personal,3,24,No,53837122.083333336,12985298,Bekerja_Optional,21,1,84.8504045047995,2.7768017685763606,PNS,Urban,Tidak Layak
25,P,rent,medical,3,48,No,21200943.83333333,16653085,Bekerja_Karena_Butuh,23,3,100.0,2.628834998112102,Sudah Meninggal,Rural,Layak
24,L,rent,education,3,36,Yes,5561938.634231418,16656676,Bekerja_Karena_Butuh,20,3,82.0153129121648,2.1074641253536166,Petani,Rural,Tidak Layak
22,L,mortgage,medical,3,24,Yes,40467334.65810098,22444083,Bekerja_Optional,19,3,84.1215574828016,2.7478562379524827,Petani,Urban,Tidak Layak
25,P,mortgage,venture,3,24,Yes,37055866.25,21199472,Bekerja_Optional,22,3,86.53089441239004,1.7810868697736286,Wirausaha,Urban,Tidak Layak
23,L,rent,venture,3,48,No,25180948.244390927,23339474,Bekerja_Optional,19,2,71.78138911073961,2.441615710718857,Buruh,Rural,Tidak Layak
25,P,mortgage,venture,3,36,Yes,43628735.583333336,22653123,Bekerja_Optional,20,1,67.27339944193785,3.243341343164928,Pedagang,Rural,Layak
25,P,rent,education,3,48,Yes,10502590.930616546,17264009,Bekerja_Karena_Butuh,18,3,76.49139397202843,2.9595957927870886,Buruh,Urban,Tidak Layak
23,L,rent,education,3,48,No,37660857.940565854,17494684,Bekerja_Optional,21,2,73.0647140356429,3.3383100373695465,Petani,Rural,Layak
22,P,mortgage,medical,3,48,Yes,30466362.22494088,23685240,Bekerja_Karena_Butuh,23,3,68.06929936434766,3.399559981398287,Nurse,Urban,Layak
23,L,rent,education,3,36,Yes,41815024.333333336,20144117,Bekerja_Optional,20,2,74.58727814379442,3.999231085660081,Petani,Urban,Layak
22,P,mortgage,medical,3,48,No,33343955.666666668,21661460,Bekerja_Optional,21,3,92.91671809047726,0.8649611973118767,Wiraswasta,Urban,Layak
25,L,rent,education,3,24,Yes,58735837.46562794,23461683,Bekerja_Karena_Butuh,18,1,87.98912891146554,2.477072607710468,PNS,Urban,Tidak Layak
21,P,mortgage,personal,3,36,Yes,18163926.08333333,17006463,Bekerja_Karena_Butuh,21,3,83.41742588857686,3.5081825422348225,PNS,Urban,Tidak Layak
23,P,mortgage,education,3,24,No,47039119.833333336,25640180,Bekerja_Optional,18,1,70.91930778322708,2.528385130449771,PNS,Urban,Tidak Layak
25,P,rent,venture,3,24,No,17261370.75,15594572,Bekerja_Karena_Butuh,20,3,86.05381664047887,2.599973564471065,Karyawan Swasta,Rural,Tidak Layak
24,P,rent,venture,3,24,Yes,35135291.8095688,15645620,Bekerja_Optional,18,1,74.4679760115964,1.7568754242020506,Nurse,Urban,Tidak Layak
22,P,mortgage,medical,3,48,Yes,46683795.82669146,10688423,Bekerja_Optional,20,2,86.47804114813034,2.65074455860142,Wiraswasta,Urban,Layak
23,L,mortgage,medical,3,36,Yes,31374139.982150994,17208888,Bekerja_Karena_Butuh,22,3,83.21386599683197,2.892151056758183,Sudah Meninggal,Urban,Layak
23,L,rent,venture,3,24,Yes,18882833.666666668,17426431,Bekerja_Karena_Butuh,21,4,98.7437865310753,2.764960826017491,Nurse,Urban,Tidak Layak
23,L,rent,medical,3,36,No,21794384.08333333,16784957,Bekerja_Karena_Butuh,20,3,87.19079812850867,2.1512983478360788,Petani,Urban,Layak
23,L,rent,medical,3,36,No,11369465.25,12307753,Bekerja_Karena_Butuh,19,2,69.50660394800086,2.8492760914531474,Sudah Meninggal,Rural,Tidak Layak
21,P,rent,education,3,36,Yes,10134016.75,8028107,Bekerja_Karena_Butuh,20,3,75.20881173944646,3.414126836574457,Nelayan,Urban,Layak
24,L,rent,medical,3,48,No,35088786.012722515,18477043,Bekerja_Optional,23,3,72.12197855797056,2.781758398649512,Wiraswasta,Rural,Layak
22,L,rent,education,3,24,Yes,22909043.684629146,15497468,Bekerja_Karena_Butuh,21,2,86.41887882914594,2.755583424451503,PNS,Rural,Tidak Layak
21,P,own,medical,3,24,No,23699666.25,17738147,Bekerja_Karena_Butuh,18,3,86.8825708991039,3.2591848540083834,Wiraswasta,Rural,Tidak Layak
25,L,rent,medical,3,48,Yes,22876033.916666668,20158896,Bekerja_Karena_Butuh,18,2,69.10795179658615,3.903379542779261,Wiraswasta,Rural,Layak
23,L,rent,personal,3,36,Yes,4047333.3333333335,15819314,Bekerja_Karena_Butuh,20,1,87.3124437943252,2.2549271681223044,Petani,Rural,Tidak Layak
22,P,rent,venture,3,48,Yes,20066121.91664108,19400008,Bekerja_Karena_Butuh,20,2,73.78951833883403,2.4124101233775175,Petani,Rural,Tidak Layak
23,L,mortgage,education,3,48,Yes,25516413.0,18796670,Bekerja_Karena_Butuh,18,2,76.91873953051439,2.9807693680491485,Petani,Urban,Layak
23,P,mortgage,education,3,24,No,46076866.333333336,20220219,Bekerja_Optional,20,1,76.89972576417983,3.5965879965204093,PNS,Urban,Tidak Layak
22,P,rent,education,3,48,Yes,21928957.916666668,20882029,Bekerja_Karena_Butuh,20,1,92.40730318176077,3.666778406920688,Pedagang,Rural,Layak
